Time,"Idle","Exceptions","Event Recorder"
23.505351,,,0xf010,
23.505487,,,0xf010,
23.505577,,,0xf00b,
23.505878,,,0xf00b,
23.506189,,,0xf00b,
23.515351,,,0xf010,
23.515441,,,0xf00b,
23.515753,,,0xf00b,
23.525351,,,0xf010,
23.525441,,,0xf00b,
23.525752,,,0xf00b,
23.535351,,,0xf010,
23.535441,,,0xf00b,
23.535753,,,0xf00b,
23.545351,,,0xf010,
23.545441,,,0xf00b,
23.545752,,,0xf00b,
23.555350,,,0xf010,
23.555440,,,0xf00b,
23.555750,,,0xf00b,
23.565350,,,0xf010,
23.565440,,,0xf00b,
23.565751,,,0xf00b,
23.575350,,,0xf010,
23.575440,,,0xf00b,
23.575751,,,0xf00b,
23.585350,,,0xf010,
23.585440,,,0xf00b,
23.585751,,,0xf00b,
23.595350,,,0xf010,
23.595440,,,0xf00b,
23.595751,,,0xf00b,
23.605350,,,0xf010,
23.605440,,,0xf00b,
23.605751,,,0xf00b,
23.615350,,,0xf010,
23.615440,,,0xf00b,
23.615751,,,0xf00b,
23.625350,,,0xf010,
23.625440,,,0xf00b,
23.625751,,,0xf00b,
23.635350,,,0xf010,
23.635440,,,0xf00b,
23.635751,,,0xf00b,
23.645350,,,0xf010,
23.645440,,,0xf00b,
23.645751,,,0xf00b,
23.655350,,,0xf010,
23.655440,,,0xf00b,
23.655751,,,0xf00b,
23.665350,,,0xf010,
23.665440,,,0xf00b,
23.665751,,,0xf00b,
23.675350,,,0xf010,
23.675440,,,0xf00b,
23.675751,,,0xf00b,
23.685350,,,0xf010,
23.685440,,,0xf00b,
23.685751,,,0xf00b,
23.695350,,,0xf010,
23.695440,,,0xf00b,
23.695751,,,0xf00b,
23.705350,,,0xf010,
23.705440,,,0xf00b,
23.705751,,,0xf00b,
23.715350,,,0xf010,
23.715440,,,0xf00b,
23.715751,,,0xf00b,
23.725350,,,0xf010,
23.725440,,,0xf00b,
23.725751,,,0xf00b,
23.735350,,,0xf010,
23.735440,,,0xf00b,
23.735751,,,0xf00b,
23.745350,,,0xf010,
23.745440,,,0xf00b,
23.745751,,,0xf00b,
23.755350,,,0xf010,
23.755440,,,0xf00b,
23.755751,,,0xf00b,
23.765350,,,0xf010,
23.765440,,,0xf00b,
23.765751,,,0xf00b,
23.775350,,,0xf010,
23.775440,,,0xf00b,
23.775751,,,0xf00b,
23.785350,,,0xf010,
23.785440,,,0xf00b,
23.785751,,,0xf00b,
23.795350,,,0xf010,
23.795440,,,0xf00b,
23.795751,,,0xf00b,
23.805350,,,0xf010,
23.805440,,,0xf00b,
23.805751,,,0xf00b,
23.815350,,,0xf010,
23.815440,,,0xf00b,
23.815751,,,0xf00b,
23.825350,,,0xf010,
23.825440,,,0xf00b,
23.825751,,,0xf00b,
23.835350,,,0xf010,
23.835440,,,0xf00b,
23.835751,,,0xf00b,
23.845350,,,0xf010,
23.845440,,,0xf00b,
23.845751,,,0xf00b,
23.855350,,,0xf010,
23.855440,,,0xf00b,
23.855751,,,0xf00b,
23.865350,,,0xf010,
23.865440,,,0xf00b,
23.865751,,,0xf00b,
23.875350,,,0xf010,
23.875440,,,0xf00b,
23.875751,,,0xf00b,
23.885350,,,0xf010,
23.885440,,,0xf00b,
23.885751,,,0xf00b,
23.895350,,,0xf010,
23.895440,,,0xf00b,
23.895751,,,0xf00b,
23.905350,,,0xf010,
23.905440,,,0xf00b,
23.905751,,,0xf00b,
23.915350,,,0xf010,
23.915440,,,0xf00b,
23.915751,,,0xf00b,
23.925350,,,0xf010,
23.925440,,,0xf00b,
23.925751,,,0xf00b,
23.935350,,,0xf010,
23.935440,,,0xf00b,
23.935751,,,0xf00b,
23.945350,,,0xf010,
23.945440,,,0xf00b,
23.945751,,,0xf00b,
23.955350,,,0xf010,
23.955440,,,0xf00b,
23.955751,,,0xf00b,
23.965350,,,0xf010,
23.965440,,,0xf00b,
23.965751,,,0xf00b,
23.975350,,,0xf010,
23.975440,,,0xf00b,
23.975751,,,0xf00b,
23.985350,,,0xf010,
23.985440,,,0xf00b,
23.985751,,,0xf00b,
23.995350,,,0xf010,
23.995440,,,0xf00b,
23.995755,,,0xf00b,
24.004350,,,0xf010,
24.004440,,,0xf00b,
24.004741,,,0xf00b,
24.005350,,,0xf010,
24.005485,,,0xf010,
24.005575,,,0xf00b,
24.005888,,,0xf00b,
24.006198,,,0xf00b,
24.015351,,,0xf010,
24.015441,,,0xf00b,
24.015753,,,0xf00b,
24.025351,,,0xf010,
24.025441,,,0xf00b,
24.025752,,,0xf00b,
24.035351,,,0xf010,
24.035441,,,0xf00b,
24.035753,,,0xf00b,
24.045351,,,0xf010,
24.045441,,,0xf00b,
24.045752,,,0xf00b,
24.055351,,,0xf010,
24.055441,,,0xf00b,
24.055753,,,0xf00b,
24.065351,,,0xf010,
24.065441,,,0xf00b,
24.065752,,,0xf00b,
24.075351,,,0xf010,
24.075441,,,0xf00b,
24.075753,,,0xf00b,
24.085351,,,0xf010,
24.085441,,,0xf00b,
24.085768,,,0xf00b,
24.095351,,,0xf010,
24.095441,,,0xf00b,
24.095768,,,0xf00b,
24.105351,,,0xf010,
24.105441,,,0xf00b,
24.105768,,,0xf00b,
24.115351,,,0xf010,
24.115441,,,0xf00b,
24.115768,,,0xf00b,
24.125350,,,0xf010,
24.125440,,,0xf00b,
24.125751,,,0xf00b,
24.135350,,,0xf010,
24.135440,,,0xf00b,
24.135751,,,0xf00b,
24.145350,,,0xf010,
24.145440,,,0xf00b,
24.145751,,,0xf00b,
24.155350,,,0xf010,
24.155440,,,0xf00b,
24.155751,,,0xf00b,
24.165350,,,0xf010,
24.165440,,,0xf00b,
24.165751,,,0xf00b,
24.175350,,,0xf010,
24.175440,,,0xf00b,
24.175751,,,0xf00b,
24.185350,,,0xf010,
24.185440,,,0xf00b,
24.185751,,,0xf00b,
24.195350,,,0xf010,
24.195440,,,0xf00b,
24.195751,,,0xf00b,
24.205350,,,0xf010,
24.205440,,,0xf00b,
24.205751,,,0xf00b,
24.215350,,,0xf010,
24.215440,,,0xf00b,
24.215751,,,0xf00b,
24.225350,,,0xf010,
24.225440,,,0xf00b,
24.225751,,,0xf00b,
24.235350,,,0xf010,
24.235440,,,0xf00b,
24.235751,,,0xf00b,
24.245350,,,0xf010,
24.245440,,,0xf00b,
24.245751,,,0xf00b,
24.255350,,,0xf010,
24.255440,,,0xf00b,
24.255751,,,0xf00b,
24.265350,,,0xf010,
24.265440,,,0xf00b,
24.265751,,,0xf00b,
24.275350,,,0xf010,
24.275440,,,0xf00b,
24.275751,,,0xf00b,
24.285350,,,0xf010,
24.285440,,,0xf00b,
24.285751,,,0xf00b,
24.295350,,,0xf010,
24.295440,,,0xf00b,
24.295751,,,0xf00b,
24.305350,,,0xf010,
24.305440,,,0xf00b,
24.305751,,,0xf00b,
24.315350,,,0xf010,
24.315440,,,0xf00b,
24.315751,,,0xf00b,
24.325350,,,0xf010,
24.325440,,,0xf00b,
24.325751,,,0xf00b,
24.335350,,,0xf010,
24.335440,,,0xf00b,
24.335751,,,0xf00b,
24.345350,,,0xf010,
24.345440,,,0xf00b,
24.345751,,,0xf00b,
24.355350,,,0xf010,
24.355440,,,0xf00b,
24.355751,,,0xf00b,
24.365350,,,0xf010,
24.365440,,,0xf00b,
24.365751,,,0xf00b,
24.375350,,,0xf010,
24.375440,,,0xf00b,
24.375751,,,0xf00b,
24.385350,,,0xf010,
24.385440,,,0xf00b,
24.385751,,,0xf00b,
24.395350,,,0xf010,
24.395440,,,0xf00b,
24.395751,,,0xf00b,
24.405350,,,0xf010,
24.405440,,,0xf00b,
24.405751,,,0xf00b,
24.415350,,,0xf010,
24.415440,,,0xf00b,
24.415751,,,0xf00b,
24.425350,,,0xf010,
24.425440,,,0xf00b,
24.425751,,,0xf00b,
24.435350,,,0xf010,
24.435440,,,0xf00b,
24.435751,,,0xf00b,
24.445350,,,0xf010,
24.445440,,,0xf00b,
24.445751,,,0xf00b,
24.455350,,,0xf010,
24.455440,,,0xf00b,
24.455751,,,0xf00b,
24.465350,,,0xf010,
24.465440,,,0xf00b,
24.465751,,,0xf00b,
24.475350,,,0xf010,
24.475440,,,0xf00b,
24.475751,,,0xf00b,
24.485350,,,0xf010,
24.485440,,,0xf00b,
24.485751,,,0xf00b,
24.495350,,,0xf010,
24.495440,,,0xf00b,
24.495753,,,0xf00b,
24.505350,,,0xf010,
24.505486,,,0xf010,
24.505576,,,0xf00b,
24.505875,,,0xf00b,
24.506186,,,0xf00b,
24.515350,,,0xf010,
24.515440,,,0xf00b,
24.515751,,,0xf00b,
24.525350,,,0xf010,
24.525440,,,0xf00b,
24.525751,,,0xf00b,
24.535350,,,0xf010,
24.535440,,,0xf00b,
24.535751,,,0xf00b,
24.545350,,,0xf010,
24.545440,,,0xf00b,
24.545751,,,0xf00b,
24.555350,,,0xf010,
24.555440,,,0xf00b,
24.555751,,,0xf00b,
24.565350,,,0xf010,
24.565440,,,0xf00b,
24.565751,,,0xf00b,
24.575350,,,0xf010,
24.575440,,,0xf00b,
24.575751,,,0xf00b,
24.585351,,,0xf010,
24.585440,,,0xf00b,
24.585752,,,0xf00b,
24.595351,,,0xf010,
24.595441,,,0xf00b,
24.595752,,,0xf00b,
24.605351,,,0xf010,
24.605441,,,0xf00b,
24.605753,,,0xf00b,
24.615351,,,0xf010,
24.615441,,,0xf00b,
24.615752,,,0xf00b,
24.625351,,,0xf010,
24.625441,,,0xf00b,
24.625753,,,0xf00b,
24.635351,,,0xf010,
24.635441,,,0xf00b,
24.635752,,,0xf00b,
24.645351,,,0xf010,
24.645441,,,0xf00b,
24.645753,,,0xf00b,
24.655351,,,0xf010,
24.655441,,,0xf00b,
24.655752,,,0xf00b,
24.665351,,,0xf010,
24.665441,,,0xf00b,
24.665752,,,0xf00b,
24.675351,,,0xf010,
24.675441,,,0xf00b,
24.675753,,,0xf00b,
24.685351,,,0xf010,
24.685441,,,0xf00b,
24.685752,,,0xf00b,
24.695351,,,0xf010,
24.695441,,,0xf00b,
24.695753,,,0xf00b,
24.705350,,,0xf010,
24.705440,,,0xf00b,
24.705751,,,0xf00b,
24.715350,,,0xf010,
24.715440,,,0xf00b,
24.715751,,,0xf00b,
24.725350,,,0xf010,
24.725440,,,0xf00b,
24.725751,,,0xf00b,
24.735350,,,0xf010,
24.735440,,,0xf00b,
24.735751,,,0xf00b,
24.745350,,,0xf010,
24.745440,,,0xf00b,
24.745750,,,0xf00b,
24.755350,,,0xf010,
24.755440,,,0xf00b,
24.755751,,,0xf00b,
24.765350,,,0xf010,
24.765440,,,0xf00b,
24.765750,,,0xf00b,
24.775350,,,0xf010,
24.775440,,,0xf00b,
24.775751,,,0xf00b,
24.785350,,,0xf010,
24.785440,,,0xf00b,
24.785750,,,0xf00b,
24.795350,,,0xf010,
24.795440,,,0xf00b,
24.795751,,,0xf00b,
24.805350,,,0xf010,
24.805440,,,0xf00b,
24.805750,,,0xf00b,
24.815350,,,0xf010,
24.815440,,,0xf00b,
24.815751,,,0xf00b,
24.825350,,,0xf010,
24.825440,,,0xf00b,
24.825751,,,0xf00b,
24.835350,,,0xf010,
24.835440,,,0xf00b,
24.835751,,,0xf00b,
24.845350,,,0xf010,
24.845440,,,0xf00b,
24.845751,,,0xf00b,
24.855350,,,0xf010,
24.855440,,,0xf00b,
24.855751,,,0xf00b,
24.865350,,,0xf010,
24.865440,,,0xf00b,
24.865751,,,0xf00b,
24.875350,,,0xf010,
24.875440,,,0xf00b,
24.875751,,,0xf00b,
24.885350,,,0xf010,
24.885440,,,0xf00b,
24.885751,,,0xf00b,
24.895350,,,0xf010,
24.895440,,,0xf00b,
24.895751,,,0xf00b,
24.905350,,,0xf010,
24.905440,,,0xf00b,
24.905750,,,0xf00b,
24.915350,,,0xf010,
24.915440,,,0xf00b,
24.915751,,,0xf00b,
24.925350,,,0xf010,
24.925440,,,0xf00b,
24.925750,,,0xf00b,
24.935350,,,0xf010,
24.935440,,,0xf00b,
24.935751,,,0xf00b,
24.945350,,,0xf010,
24.945440,,,0xf00b,
24.945750,,,0xf00b,
24.955350,,,0xf010,
24.955440,,,0xf00b,
24.955751,,,0xf00b,
24.965350,,,0xf010,
24.965440,,,0xf00b,
24.965750,,,0xf00b,
24.975350,,,0xf010,
24.975440,,,0xf00b,
24.975751,,,0xf00b,
24.985350,,,0xf010,
24.985440,,,0xf00b,
24.985751,,,0xf00b,
24.995350,,,0xf010,
24.995440,,,0xf00b,
24.995755,,,0xf00b,
25.004350,,,0xf010,
25.004440,,,0xf00b,
25.004741,,,0xf00b,
25.005350,,,0xf010,
25.005485,,,0xf010,
25.005575,,,0xf00b,
25.005873,,,0xf00b,
25.006183,,,0xf00b,
25.015350,,,0xf010,
25.015440,,,0xf00b,
25.015751,,,0xf00b,
25.025350,,,0xf010,
25.025440,,,0xf00b,
25.025751,,,0xf00b,
25.035350,,,0xf010,
25.035440,,,0xf00b,
25.035751,,,0xf00b,
25.045350,,,0xf010,
25.045440,,,0xf00b,
25.045751,,,0xf00b,
25.055350,,,0xf010,
25.055440,,,0xf00b,
25.055751,,,0xf00b,
25.065350,,,0xf010,
25.065440,,,0xf00b,
25.065751,,,0xf00b,
25.075350,,,0xf010,
25.075440,,,0xf00b,
25.075751,,,0xf00b,
25.085350,,,0xf010,
25.085440,,,0xf00b,
25.085751,,,0xf00b,
25.095350,,,0xf010,
25.095440,,,0xf00b,
25.095751,,,0xf00b,
25.105350,,,0xf010,
25.105440,,,0xf00b,
25.105751,,,0xf00b,
25.115350,,,0xf010,
25.115440,,,0xf00b,
25.115751,,,0xf00b,
25.125350,,,0xf010,
25.125440,,,0xf00b,
25.125751,,,0xf00b,
25.135350,,,0xf010,
25.135440,,,0xf00b,
25.135751,,,0xf00b,
25.145350,,,0xf010,
25.145440,,,0xf00b,
25.145751,,,0xf00b,
25.155350,,,0xf010,
25.155440,,,0xf00b,
25.155751,,,0xf00b,
25.165351,,,0xf010,
25.165441,,,0xf00b,
25.165752,,,0xf00b,
25.175351,,,0xf010,
25.175441,,,0xf00b,
25.175753,,,0xf00b,
25.185351,,,0xf010,
25.185441,,,0xf00b,
25.185752,,,0xf00b,
25.195351,,,0xf010,
25.195441,,,0xf00b,
25.195753,,,0xf00b,
25.205351,,,0xf010,
25.205441,,,0xf00b,
25.205752,,,0xf00b,
25.215351,,,0xf010,
25.215441,,,0xf00b,
25.215753,,,0xf00b,
25.225351,,,0xf010,
25.225441,,,0xf00b,
25.225752,,,0xf00b,
25.235351,,,0xf010,
25.235441,,,0xf00b,
25.235753,,,0xf00b,
25.245351,,,0xf010,
25.245441,,,0xf00b,
25.245752,,,0xf00b,
25.255351,,,0xf010,
25.255441,,,0xf00b,
25.255752,,,0xf00b,
25.265351,,,0xf010,
25.265441,,,0xf00b,
25.265753,,,0xf00b,
25.275350,,,0xf010,
25.275440,,,0xf00b,
25.275751,,,0xf00b,
25.285350,,,0xf010,
25.285440,,,0xf00b,
25.285751,,,0xf00b,
25.295350,,,0xf010,
25.295440,,,0xf00b,
25.295751,,,0xf00b,
25.305350,,,0xf010,
25.305440,,,0xf00b,
25.305751,,,0xf00b,
25.315350,,,0xf010,
25.315440,,,0xf00b,
25.315751,,,0xf00b,
25.325350,,,0xf010,
25.325440,,,0xf00b,
25.325751,,,0xf00b,
25.335350,,,0xf010,
25.335440,,,0xf00b,
25.335751,,,0xf00b,
25.345350,,,0xf010,
25.345440,,,0xf00b,
25.345751,,,0xf00b,
25.355350,,,0xf010,
25.355440,,,0xf00b,
25.355751,,,0xf00b,
25.365350,,,0xf010,
25.365440,,,0xf00b,
25.365751,,,0xf00b,
25.375350,,,0xf010,
25.375440,,,0xf00b,
25.375751,,,0xf00b,
25.385350,,,0xf010,
25.385440,,,0xf00b,
25.385751,,,0xf00b,
25.395350,,,0xf010,
25.395440,,,0xf00b,
25.395751,,,0xf00b,
25.405350,,,0xf010,
25.405440,,,0xf00b,
25.405751,,,0xf00b,
25.415350,,,0xf010,
25.415440,,,0xf00b,
25.415751,,,0xf00b,
25.425350,,,0xf010,
25.425440,,,0xf00b,
25.425751,,,0xf00b,
25.435350,,,0xf010,
25.435440,,,0xf00b,
25.435751,,,0xf00b,
25.445350,,,0xf010,
25.445440,,,0xf00b,
25.445751,,,0xf00b,
25.455350,,,0xf010,
25.455440,,,0xf00b,
25.455751,,,0xf00b,
25.465350,,,0xf010,
25.465440,,,0xf00b,
25.465751,,,0xf00b,
25.475350,,,0xf010,
25.475440,,,0xf00b,
25.475751,,,0xf00b,
25.485350,,,0xf010,
25.485440,,,0xf00b,
25.485751,,,0xf00b,
25.495350,,,0xf010,
25.495440,,,0xf00b,
25.495753,,,0xf00b,
25.505350,,,0xf010,
25.505486,,,0xf010,
25.505576,,,0xf00b,
25.505875,,,0xf00b,
25.506186,,,0xf00b,
25.515350,,,0xf010,
25.515440,,,0xf00b,
25.515751,,,0xf00b,
25.525350,,,0xf010,
25.525440,,,0xf00b,
25.525751,,,0xf00b,
25.535350,,,0xf010,
25.535440,,,0xf00b,
25.535751,,,0xf00b,
25.545350,,,0xf010,
25.545440,,,0xf00b,
25.545751,,,0xf00b,
25.555350,,,0xf010,
25.555440,,,0xf00b,
25.555751,,,0xf00b,
25.565350,,,0xf010,
25.565440,,,0xf00b,
25.565751,,,0xf00b,
25.575350,,,0xf010,
25.575440,,,0xf00b,
25.575751,,,0xf00b,
25.585350,,,0xf010,
25.585440,,,0xf00b,
25.585750,,,0xf00b,
25.595350,,,0xf010,
25.595440,,,0xf00b,
25.595751,,,0xf00b,
25.605350,,,0xf010,
25.605440,,,0xf00b,
25.605750,,,0xf00b,
25.615350,,,0xf010,
25.615440,,,0xf00b,
25.615751,,,0xf00b,
25.625350,,,0xf010,
25.625440,,,0xf00b,
25.625750,,,0xf00b,
25.635350,,,0xf010,
25.635440,,,0xf00b,
25.635751,,,0xf00b,
25.645350,,,0xf010,
25.645440,,,0xf00b,
25.645750,,,0xf00b,
25.655350,,,0xf010,
25.655440,,,0xf00b,
25.655751,,,0xf00b,
25.665350,,,0xf010,
25.665440,,,0xf00b,
25.665751,,,0xf00b,
25.675350,,,0xf010,
25.675440,,,0xf00b,
25.675751,,,0xf00b,
25.685350,,,0xf010,
25.685440,,,0xf00b,
25.685751,,,0xf00b,
25.695350,,,0xf010,
25.695440,,,0xf00b,
25.695751,,,0xf00b,
25.705350,,,0xf010,
25.705440,,,0xf00b,
25.705751,,,0xf00b,
25.715350,,,0xf010,
25.715440,,,0xf00b,
25.715751,,,0xf00b,
25.725350,,,0xf010,
25.725440,,,0xf00b,
25.725751,,,0xf00b,
25.735351,,,0xf010,
25.735440,,,0xf00b,
25.735752,,,0xf00b,
25.745351,,,0xf010,
25.745441,,,0xf00b,
25.745753,,,0xf00b,
25.755351,,,0xf010,
25.755441,,,0xf00b,
25.755753,,,0xf00b,
25.765351,,,0xf010,
25.765441,,,0xf00b,
25.765753,,,0xf00b,
25.775351,,,0xf010,
25.775441,,,0xf00b,
25.775753,,,0xf00b,
25.785351,,,0xf010,
25.785441,,,0xf00b,
25.785753,,,0xf00b,
25.795351,,,0xf010,
25.795441,,,0xf00b,
25.795753,,,0xf00b,
25.805351,,,0xf010,
25.805441,,,0xf00b,
25.805753,,,0xf00b,
25.815351,,,0xf010,
25.815441,,,0xf00b,
25.815753,,,0xf00b,
25.825351,,,0xf010,
25.825441,,,0xf00b,
25.825753,,,0xf00b,
25.835351,,,0xf010,
25.835441,,,0xf00b,
25.835753,,,0xf00b,
25.845351,,,0xf010,
25.845441,,,0xf00b,
25.845753,,,0xf00b,
25.855350,,,0xf010,
25.855440,,,0xf00b,
25.855751,,,0xf00b,
25.865350,,,0xf010,
25.865440,,,0xf00b,
25.865751,,,0xf00b,
25.875350,,,0xf010,
25.875440,,,0xf00b,
25.875751,,,0xf00b,
25.885350,,,0xf010,
25.885440,,,0xf00b,
25.885751,,,0xf00b,
25.895350,,,0xf010,
25.895440,,,0xf00b,
25.895751,,,0xf00b,
25.905350,,,0xf010,
25.905440,,,0xf00b,
25.905750,,,0xf00b,
25.915350,,,0xf010,
25.915440,,,0xf00b,
25.915751,,,0xf00b,
25.925350,,,0xf010,
25.925440,,,0xf00b,
25.925750,,,0xf00b,
25.935350,,,0xf010,
25.935440,,,0xf00b,
25.935751,,,0xf00b,
25.945350,,,0xf010,
25.945440,,,0xf00b,
25.945750,,,0xf00b,
25.955350,,,0xf010,
25.955440,,,0xf00b,
25.955751,,,0xf00b,
25.965350,,,0xf010,
25.965440,,,0xf00b,
25.965750,,,0xf00b,
25.975350,,,0xf010,
25.975440,,,0xf00b,
25.975751,,,0xf00b,
25.985350,,,0xf010,
25.985440,,,0xf00b,
25.985751,,,0xf00b,
25.995350,,,0xf010,
25.995440,,,0xf00b,
25.995755,,,0xf00b,
26.004350,,,0xf010,
26.004440,,,0xf00b,
26.004741,,,0xf00b,
26.005350,,,0xf010,
26.005485,,,0xf010,
26.005575,,,0xf00b,
26.005873,,,0xf00b,
26.006183,,,0xf00b,
26.015350,,,0xf010,
26.015440,,,0xf00b,
26.015751,,,0xf00b,
26.025350,,,0xf010,
26.025440,,,0xf00b,
26.025751,,,0xf00b,
26.035350,,,0xf010,
26.035440,,,0xf00b,
26.035751,,,0xf00b,
26.045350,,,0xf010,
26.045440,,,0xf00b,
26.045751,,,0xf00b,
26.055350,,,0xf010,
26.055440,,,0xf00b,
26.055751,,,0xf00b,
26.065350,,,0xf010,
26.065440,,,0xf00b,
26.065751,,,0xf00b,
26.075350,,,0xf010,
26.075440,,,0xf00b,
26.075751,,,0xf00b,
26.085350,,,0xf010,
26.085440,,,0xf00b,
26.085751,,,0xf00b,
26.095350,,,0xf010,
26.095440,,,0xf00b,
26.095751,,,0xf00b,
26.105350,,,0xf010,
26.105440,,,0xf00b,
26.105751,,,0xf00b,
26.115350,,,0xf010,
26.115440,,,0xf00b,
26.115751,,,0xf00b,
26.125350,,,0xf010,
26.125440,,,0xf00b,
26.125751,,,0xf00b,
26.135350,,,0xf010,
26.135440,,,0xf00b,
26.135751,,,0xf00b,
26.145350,,,0xf010,
26.145440,,,0xf00b,
26.145751,,,0xf00b,
26.155350,,,0xf010,
26.155440,,,0xf00b,
26.155751,,,0xf00b,
26.165350,,,0xf010,
26.165440,,,0xf00b,
26.165751,,,0xf00b,
26.175350,,,0xf010,
26.175440,,,0xf00b,
26.175751,,,0xf00b,
26.185350,,,0xf010,
26.185440,,,0xf00b,
26.185751,,,0xf00b,
26.195350,,,0xf010,
26.195440,,,0xf00b,
26.195751,,,0xf00b,
26.205350,,,0xf010,
26.205440,,,0xf00b,
26.205751,,,0xf00b,
26.215350,,,0xf010,
26.215440,,,0xf00b,
26.215751,,,0xf00b,
26.225350,,,0xf010,
26.225440,,,0xf00b,
26.225751,,,0xf00b,
26.235350,,,0xf010,
26.235440,,,0xf00b,
26.235751,,,0xf00b,
26.245350,,,0xf010,
26.245440,,,0xf00b,
26.245751,,,0xf00b,
26.255350,,,0xf010,
26.255440,,,0xf00b,
26.255751,,,0xf00b,
26.265350,,,0xf010,
26.265440,,,0xf00b,
26.265751,,,0xf00b,
26.275350,,,0xf010,
26.275440,,,0xf00b,
26.275751,,,0xf00b,
26.285350,,,0xf010,
26.285440,,,0xf00b,
26.285751,,,0xf00b,
26.295350,,,0xf010,
26.295440,,,0xf00b,
26.295751,,,0xf00b,
26.305350,,,0xf010,
26.305440,,,0xf00b,
26.305751,,,0xf00b,
26.315351,,,0xf010,
26.315441,,,0xf00b,
26.315752,,,0xf00b,
26.325351,,,0xf010,
26.325441,,,0xf00b,
26.325753,,,0xf00b,
26.335351,,,0xf010,
26.335441,,,0xf00b,
26.335753,,,0xf00b,
26.345351,,,0xf010,
26.345441,,,0xf00b,
26.345752,,,0xf00b,
26.355351,,,0xf010,
26.355441,,,0xf00b,
26.355753,,,0xf00b,
26.365351,,,0xf010,
26.365441,,,0xf00b,
26.365752,,,0xf00b,
26.375351,,,0xf010,
26.375441,,,0xf00b,
26.375753,,,0xf00b,
26.385351,,,0xf010,
26.385441,,,0xf00b,
26.385752,,,0xf00b,
26.395351,,,0xf010,
26.395441,,,0xf00b,
26.395753,,,0xf00b,
26.405351,,,0xf010,
26.405441,,,0xf00b,
26.405752,,,0xf00b,
26.415351,,,0xf010,
26.415441,,,0xf00b,
26.415752,,,0xf00b,
26.425350,,,0xf010,
26.425440,,,0xf00b,
26.425751,,,0xf00b,
26.435350,,,0xf010,
26.435440,,,0xf00b,
26.435751,,,0xf00b,
26.445350,,,0xf010,
26.445440,,,0xf00b,
26.445751,,,0xf00b,
26.455350,,,0xf010,
26.455440,,,0xf00b,
26.455751,,,0xf00b,
26.465350,,,0xf010,
26.465440,,,0xf00b,
26.465751,,,0xf00b,
26.475350,,,0xf010,
26.475440,,,0xf00b,
26.475751,,,0xf00b,
26.485350,,,0xf010,
26.485440,,,0xf00b,
26.485751,,,0xf00b,
26.495350,,,0xf010,
26.495440,,,0xf00b,
26.495753,,,0xf00b,
26.505350,,,0xf010,
26.505486,,,0xf010,
26.505576,,,0xf00b,
26.505875,,,0xf00b,
26.506186,,,0xf00b,
26.515350,,,0xf010,
26.515440,,,0xf00b,
26.515751,,,0xf00b,
26.525350,,,0xf010,
26.525440,,,0xf00b,
26.525751,,,0xf00b,
26.535350,,,0xf010,
26.535440,,,0xf00b,
26.535751,,,0xf00b,
26.545350,,,0xf010,
26.545440,,,0xf00b,
26.545751,,,0xf00b,
26.555350,,,0xf010,
26.555440,,,0xf00b,
26.555751,,,0xf00b,
26.565350,,,0xf010,
26.565440,,,0xf00b,
26.565751,,,0xf00b,
26.575350,,,0xf010,
26.575440,,,0xf00b,
26.575751,,,0xf00b,
26.585350,,,0xf010,
26.585440,,,0xf00b,
26.585750,,,0xf00b,
26.595350,,,0xf010,
26.595440,,,0xf00b,
26.595751,,,0xf00b,
26.605350,,,0xf010,
26.605440,,,0xf00b,
26.605750,,,0xf00b,
26.615350,,,0xf010,
26.615440,,,0xf00b,
26.615751,,,0xf00b,
26.625350,,,0xf010,
26.625440,,,0xf00b,
26.625750,,,0xf00b,
26.635350,,,0xf010,
26.635440,,,0xf00b,
26.635751,,,0xf00b,
26.645350,,,0xf010,
26.645440,,,0xf00b,
26.645750,,,0xf00b,
26.655350,,,0xf010,
26.655440,,,0xf00b,
26.655751,,,0xf00b,
26.665350,,,0xf010,
26.665440,,,0xf00b,
26.665751,,,0xf00b,
26.675350,,,0xf010,
26.675440,,,0xf00b,
26.675751,,,0xf00b,
26.685350,,,0xf010,
26.685440,,,0xf00b,
26.685751,,,0xf00b,
26.695350,,,0xf010,
26.695440,,,0xf00b,
26.695751,,,0xf00b,
26.705350,,,0xf010,
26.705440,,,0xf00b,
26.705751,,,0xf00b,
26.715350,,,0xf010,
26.715440,,,0xf00b,
26.715751,,,0xf00b,
26.725350,,,0xf010,
26.725440,,,0xf00b,
26.725751,,,0xf00b,
26.735350,,,0xf010,
26.735440,,,0xf00b,
26.735751,,,0xf00b,
26.745350,,,0xf010,
26.745440,,,0xf00b,
26.745750,,,0xf00b,
26.755350,,,0xf010,
26.755440,,,0xf00b,
26.755751,,,0xf00b,
26.765350,,,0xf010,
26.765440,,,0xf00b,
26.765750,,,0xf00b,
26.775350,,,0xf010,
26.775440,,,0xf00b,
26.775751,,,0xf00b,
26.785350,,,0xf010,
26.785440,,,0xf00b,
26.785750,,,0xf00b,
26.795350,,,0xf010,
26.795440,,,0xf00b,
26.795751,,,0xf00b,
26.805350,,,0xf010,
26.805440,,,0xf00b,
26.805750,,,0xf00b,
26.815350,,,0xf010,
26.815440,,,0xf00b,
26.815751,,,0xf00b,
26.825350,,,0xf010,
26.825440,,,0xf00b,
26.825751,,,0xf00b,
26.835350,,,0xf010,
